index,iteration,rating_gpt5,reason,sentence,SENTENCE_ID,METAPHOR_DENSITY
14,7,4,"Die Gegenüberstellung eines ""frischen, eleganten"" Betts mit weißen Musselinvorhängen in einer ""armseligen Keltenhütte"" wirkt überraschend und schafft einen ungewöhnlichen Kontrast; auch die Wendung ""nahm sich ... merkwürdig aus"" und das Wort ""Keltenhütte"" sind in Alltagsprosa selten. Gleichzeitig bleibt die Beschreibung relativ direkt und ohne besonders kühne Metapher, daher nur moderat originell.",In einer Ecke stand Gauds schönes Bett mit den weißen Musselinvorhängen; und der frische und elegante Gegenstand nahm sich in der armseligen Keltenhütte ganz merkwürdig aus.,K_1310,0.1041666666666666
14,8,4,"Die Gegenüberstellung eines frischen, eleganten Betts mit weißen Musselinvorhängen in einer armseligen Keltenhütte erzeugt einen überraschenden Kontrast, und die Formulierung „nahm sich ... ganz merkwürdig aus“ wirkt leicht ungewohnt und literarisch. Allerdings fehlt eine wirklich unerwartete Metapher oder radikale Perspektive; es bleibt bei einer stilvollen, aber konventionellen Kontrastbeschreibung.",In einer Ecke stand Gauds schönes Bett mit den weißen Musselinvorhängen; und der frische und elegante Gegenstand nahm sich in der armseligen Keltenhütte ganz merkwürdig aus.,K_1310,0.1041666666666666
14,9,5,"Die Gegenüberstellung eines frischen, eleganten Betts mit weißen Musselinvorhängen in einer armseligen Keltenhütte ist unerwartet und erzeugt einen starken Kontrast. Die Formulierung „nahm sich … merkwürdig aus“ und der spezifische Begriff „Keltenhütte“ wirken ungewohnt für alltagssprachliche Beschreibungen und geben dem Ort eine neue, fast kuratorische Perspektive. Nicht extrem kunstvoll, aber deutlich origineller als Durchschnitt.",In einer Ecke stand Gauds schönes Bett mit den weißen Musselinvorhängen; und der frische und elegante Gegenstand nahm sich in der armseligen Keltenhütte ganz merkwürdig aus.,K_1310,0.1041666666666666
15,0,1,"Schlichte, sachliche Ortsangabe zweier Telefone; keine überraschende Perspektive oder Bildsprache. Die leicht altmodische Wortwahl („Apparat“, „Bibliothekzimmer“) erzeugt keinen originellen Effekt.","Auch hatte sie hier den Apparat dicht neben sich, während das andere Telefon sich im Bibliothekzimmer befindet.",K_1314,0.0625
15,1,1,"Schlichte, sachliche Ortsangabe zweier Telefone ohne Bildsprache oder unerwartete Perspektive; das leicht altmodische „Apparat“ macht es nicht originell. Keine überraschende Wendung.","Auch hatte sie hier den Apparat dicht neben sich, während das andere Telefon sich im Bibliothekzimmer befindet.",K_1314,0.0625
15,2,2,"Die Stelle ist sachlich und wörtlich: Ein Telefon liegt neben ihr, das andere steht im Bibliothekszimmer. Es gibt keine Metaphern, keinen Perspektivwechsel oder überraschenden Vergleich. Die leicht altmodische Wortwahl („Apparat“) schafft etwas Farbe, aber kaum echte Originalität.","Auch hatte sie hier den Apparat dicht neben sich, während das andere Telefon sich im Bibliothekzimmer befindet.",K_1314,0.0625
15,3,2,"Die Beschreibung nennt schlicht die Position zweier Telefone; sie ist sachlich und erwartbar. Der leicht altmodische Ausdruck „Apparat“ bringt minimale Eigenheit, aber keine überraschende Perspektive oder kreative Bildlichkeit.","Auch hatte sie hier den Apparat dicht neben sich, während das andere Telefon sich im Bibliothekzimmer befindet.",K_1314,0.0625
15,4,2,"Die Ortsangabe ist schlicht und erwartbar: ein Telefon steht neben ihr, das andere im Bibliothekszimmer. Es gibt keine überraschende Perspektive oder Bildsprache; lediglich das altmodische „Apparat“ wirkt leicht ungewohnt.","Auch hatte sie hier den Apparat dicht neben sich, während das andere Telefon sich im Bibliothekzimmer befindet.",K_1314,0.0625
15,5,1,"Schlichte, sachliche Ortsangabe ohne ungewöhnliche Perspektive oder Bildsprache; die leicht altmodische Wortwahl („Apparat“) macht die Beschreibung nicht originell oder überraschend.","Auch hatte sie hier den Apparat dicht neben sich, während das andere Telefon sich im Bibliothekzimmer befindet.",K_1314,0.0625
15,6,2,"Die Beschreibung ist sachlich und konventionell: Sie benennt schlicht, wo sich zwei Telefone befinden. Es gibt keine unerwartete Perspektive, kein Bild oder ungewöhnliche Metapher. Lediglich der leicht altmodische Ausdruck „Apparat“ und die Formulierung wirken etwas ungewohnt, aber nicht wirklich originell.","Auch hatte sie hier den Apparat dicht neben sich, während das andere Telefon sich im Bibliothekzimmer befindet.",K_1314,0.0625
15,7,2,"Die Stelle beschreibt schlicht die Position zweier Telefone; es gibt weder eine überraschende Perspektive noch bildhafte Sprache. Lediglich die altmodische Wortwahl („Apparat“) wirkt minimal ungewöhnlich, macht die Beschreibung aber nicht originell.","Auch hatte sie hier den Apparat dicht neben sich, während das andere Telefon sich im Bibliothekzimmer befindet.",K_1314,0.0625
15,8,2,"Die Schilderung ist nüchtern und erwartbar: Ein Telefon steht dicht neben der Person, das andere befindet sich im Bibliothekszimmer. Es gibt keine ungewöhnliche Perspektive oder Bildsprache; der leicht altmodische Ausdruck ‚Apparat‘ wirkt nur geringfügig markant, aber nicht wirklich überraschend.","Auch hatte sie hier den Apparat dicht neben sich, während das andere Telefon sich im Bibliothekzimmer befindet.",K_1314,0.0625
15,9,1,"Schlichte, alltagssprachliche Ortsangabe: Ein Telefon ist neben ihr, das andere im Bibliothekszimmer. Keine unerwartete Perspektive, kein bildhafter Ausdruck oder neue Wendung; die leicht altmodische Wortwahl („Apparat“) macht die Beschreibung nicht originell.","Auch hatte sie hier den Apparat dicht neben sich, während das andere Telefon sich im Bibliothekzimmer befindet.",K_1314,0.0625
16,0,3,"Der Anfang ist konventionell (angenehm warm, keine Straßengeräusche). Das Bild, als einzig Lebender eine tote Stadt zu bewohnen, schafft Atmosphäre und eine leichte Überraschung, ist jedoch ein geläufiges Motiv und daher nicht besonders frisch.","Es war dort angenehm warm, man hörte jetzt von der Straße keinerlei Geräusch mehr, es schien, als wenn er als einzig Lebender eine tote Stadt bewohnte.",K_1434,0.1538461538461538
16,1,4,"Die Ruhe und Wärme sind konventionell beschrieben; die Wendung, als einziger Lebender eine tote Stadt zu bewohnen, liefert ein eindrückliches, aber vertrautes Bild. Insgesamt moderat originell: etwas überraschend, jedoch nicht neu.","Es war dort angenehm warm, man hörte jetzt von der Straße keinerlei Geräusch mehr, es schien, als wenn er als einzig Lebender eine tote Stadt bewohnte.",K_1434,0.1538461538461538
16,2,4,"Die ersten Teile mit Wärme und ausbleibendem Straßenlärm sind konventionell. Origineller ist das Bild, als einziger Lebender eine „tote Stadt“ zu bewohnen – eine starke, leicht überraschende Metapher, die eine ungewohnte Perspektive öffnet. Allerdings ist das Motiv nicht völlig neu, eher literarisch vertraut, daher nur mittlere Originalität.","Es war dort angenehm warm, man hörte jetzt von der Straße keinerlei Geräusch mehr, es schien, als wenn er als einzig Lebender eine tote Stadt bewohnte.",K_1434,0.1538461538461538
16,3,4,"Die Stille nach dem Straßenlärm ist alltäglich beschrieben, aber die Wendung, als einziger Lebender eine „tote Stadt“ zu bewohnen, verleiht der Szene eine leicht überraschende, apokalyptische Note. Insgesamt stimmungsvoll, jedoch kein wirklich neues Bild – „tote Stadt“ ist ein bekanntes Motiv.","Es war dort angenehm warm, man hörte jetzt von der Straße keinerlei Geräusch mehr, es schien, als wenn er als einzig Lebender eine tote Stadt bewohnte.",K_1434,0.1538461538461538
16,4,3,"Die Schilderung von Wärme und Stille ist konventionell; die Wendung, als einzig Lebender eine „tote Stadt“ zu bewohnen, ist ein geläufiges literarisches Bild. Es wirkt stimmungsvoll, aber wenig überraschend oder neuartig für einen alltagssprachlichen Text.","Es war dort angenehm warm, man hörte jetzt von der Straße keinerlei Geräusch mehr, es schien, als wenn er als einzig Lebender eine tote Stadt bewohnte.",K_1434,0.1538461538461538
16,5,3,"Die Passage ist stimmungsvoll, nutzt aber sehr geläufige Bilder (Stille, angenehme Wärme, 'tote Stadt'). Die Wendung, als einzig Lebender dort zu wohnen, ist leicht poetisch, wirkt jedoch nicht wirklich überraschend oder neuartig.","Es war dort angenehm warm, man hörte jetzt von der Straße keinerlei Geräusch mehr, es schien, als wenn er als einzig Lebender eine tote Stadt bewohnte.",K_1434,0.1538461538461538
16,6,3,"Die Schilderung von Wärme und Stille ist alltäglich; die Metapher, als einziger Lebender in einer toten Stadt zu wohnen, ist ein geläufiges, leicht poetisches Bild. Es schafft Atmosphäre, bietet aber keine unerwartete Perspektive oder neuartige Ausdrucksweise.","Es war dort angenehm warm, man hörte jetzt von der Straße keinerlei Geräusch mehr, es schien, als wenn er als einzig Lebender eine tote Stadt bewohnte.",K_1434,0.1538461538461538
16,7,4,"Die ersten Sätze mit Wärme und Straßenstille sind konventionell; die Wendung, als einziger Lebender eine tote Stadt zu bewohnen, setzt zwar ein eindrückliches, leicht überraschendes Bild, ist aber als Motiv (‚tote/ausgestorbene Stadt‘) relativ geläufig. Insgesamt moderat originell, mit einem frischen, jedoch nicht außergewöhnlich neuen Akzent.","Es war dort angenehm warm, man hörte jetzt von der Straße keinerlei Geräusch mehr, es schien, als wenn er als einzig Lebender eine tote Stadt bewohnte.",K_1434,0.1538461538461538
16,8,4,"Die Ruhe und Wärme sind eher gewöhnlich beschrieben, doch das Bild, als einzig Lebender eine tote Stadt zu bewohnen, gibt eine frische, leicht unheimliche Perspektive. Allerdings ist die Metapher der „toten Stadt“ relativ geläufig, daher nur moderat originell.","Es war dort angenehm warm, man hörte jetzt von der Straße keinerlei Geräusch mehr, es schien, als wenn er als einzig Lebender eine tote Stadt bewohnte.",K_1434,0.1538461538461538
16,9,4,"Die ersten Teile sind konventionell (angenehme Wärme, Stille von der Straße). Das Bild „als einzig Lebender eine tote Stadt bewohnen“ bietet eine ungewohnte, leicht unheimliche Perspektive, ist aber zugleich eine relativ geläufige Metapher. Insgesamt moderat originell.","Es war dort angenehm warm, man hörte jetzt von der Straße keinerlei Geräusch mehr, es schien, als wenn er als einzig Lebender eine tote Stadt bewohnte.",K_1434,0.1538461538461538
17,0,5,"Die Wortwahl ist überraschend und frisch: ""Ballsirenen"" als akustisches Bild, die Rhythmen, die in ein verborgenes Zimmer „klingen“, und die genaue, ungebräuchliche Pflanzenbezeichnung „Latania“ schaffen eine originelle, sinnenreiche Szenerie. Die Kombination aus verstecktem Raum und tropischer Beschattung ist ungewohnt. Der Satzbau bleibt jedoch relativ konventionell, daher nicht das Maximum an Überraschung.","Wie aus weiter Ferne klangen die Rhythmen der ""Ballsirenen"" in das versteckte Zimmer, in dem sie saßen, halb beschattet unter den riesigen Fächern einer Latania.",K_1477,0.22
17,1,6,"Die Formulierung ist deutlich über alltagssprachlichem Niveau: ‚Ballsirenen‘ als überraschendes, poetisches Bild, die präzise botanische Nennung ‚Latania‘ und die Metapher der ‚riesigen Fächer‘ erzeugen eine frische, ungewohnte Perspektive auf den Ort. Auch die Darstellung des Klangs, der aus der Ferne in das versteckte Zimmer ‚klingt‘, wirkt originell und unerwartet.","Wie aus weiter Ferne klangen die Rhythmen der ""Ballsirenen"" in das versteckte Zimmer, in dem sie saßen, halb beschattet unter den riesigen Fächern einer Latania.",K_1477,0.22
17,2,5,"Die Formulierung verbindet auf originelle Weise Klang und Raum: Die Rhythmen der Ballsirenen als fern hereinströmendes Geräusch sind ein überraschendes, eigenwilliges Bild; die spezifische Erwähnung der Latania und ihrer riesigen Fächer verleiht der Szene eine frische, plastische Perspektive. Etwas konventionell bleibt nur die Wendung 'wie aus weiter Ferne', daher knapp keine Höchstwertung.","Wie aus weiter Ferne klangen die Rhythmen der ""Ballsirenen"" in das versteckte Zimmer, in dem sie saßen, halb beschattet unter den riesigen Fächern einer Latania.",K_1477,0.22
17,3,5,"Die Metapher ""Ballsirenen"" für den Lockruf/ Rhythmus eines Balls ist ungewohnt und überraschend, und das Bild der ""riesigen Fächer einer Latania"" verleiht der Szene eine frische, spezifische Perspektive. Die Kombination aus fernem Klang und verstecktem Zimmer wirkt poetisch und originell. Einige Formulierungen wie ""wie aus weiter Ferne"" und ""verstecktes Zimmer"" sind jedoch konventionell, daher nicht maximal überraschend.","Wie aus weiter Ferne klangen die Rhythmen der ""Ballsirenen"" in das versteckte Zimmer, in dem sie saßen, halb beschattet unter den riesigen Fächern einer Latania.",K_1477,0.22
17,4,5,"Die Kombination aus dem unerwarteten Ausdruck Ballsirenen, der exotischen, botanisch präzisen Latania und der Bildlichkeit (riesige Fächer, halb beschattet) wirkt klar außerhalb alltäglicher Sprache. Die Szene verbindet Klang, Raum und Pflanzenmetapher auf frische Weise und überrascht durch die Wortwahl und Perspektive.","Wie aus weiter Ferne klangen die Rhythmen der ""Ballsirenen"" in das versteckte Zimmer, in dem sie saßen, halb beschattet unter den riesigen Fächern einer Latania.",K_1477,0.22
17,5,5,"Die Formulierungen sind unerwartet und poetisch: „Rhythmen der ‚Ballsirenen‘“ ist ein ungewöhnliches, frisches Bild, und die „riesigen Fächer einer Latania“ geben der Szene eine spezielle, seltene botanische Note. Das ist deutlich origineller als alltagssprachliche Ortsbeschreibungen, wenn auch nicht maximal verblüffend.","Wie aus weiter Ferne klangen die Rhythmen der ""Ballsirenen"" in das versteckte Zimmer, in dem sie saßen, halb beschattet unter den riesigen Fächern einer Latania.",K_1477,0.22
17,6,6,"Sehr originell: Die Kombination aus dem fernen, rhythmischen Klang der „Ballsirenen“ (ungewöhnliches, überraschendes Bild) und dem konkreten, exotischen Pflanzenmotiv („riesigen Fächern einer Latania“) schafft eine frische, poetische Perspektive auf den Ort. Die Szene wird über Klang und Schatten atmosphärisch verdichtet, weit entfernt von alltagssprachlichen Ortsbeschreibungen.","Wie aus weiter Ferne klangen die Rhythmen der ""Ballsirenen"" in das versteckte Zimmer, in dem sie saßen, halb beschattet unter den riesigen Fächern einer Latania.",K_1477,0.22
17,7,5,"Die rätselhafte, in Anführungszeichen gesetzte Wortbildung „Ballsirenen“ und die spezifische, ungewöhnliche Pflanzenreferenz „Latania“ erzeugen eine überraschende, poetische Atmosphäre. Der Raum wird durch ferne Rhythmen und halbschattige Fächerblätter sinnlich und ungewohnt gefasst – deutlich origineller als alltagssprachliche Beschreibungen, wenn auch nicht maximal experimentell.","Wie aus weiter Ferne klangen die Rhythmen der ""Ballsirenen"" in das versteckte Zimmer, in dem sie saßen, halb beschattet unter den riesigen Fächern einer Latania.",K_1477,0.22
17,8,6,"Die Formulierung ist deutlich originell: Das Neologismus-ähnliche „Ballsirenen“ überrascht und personifiziert Klänge auf unerwartete Weise, und die genaue, ungewöhnliche Pflanzenreferenz („Latania“ mit „riesigen Fächern“) schafft ein frisches, bildhaftes Setting. Die Kombination aus fern herüberklingenden Rhythmen und dem halb beschatteten, versteckten Zimmer wirkt poetisch und weit entfernt von alltagssprachlicher Raumbeschreibung.","Wie aus weiter Ferne klangen die Rhythmen der ""Ballsirenen"" in das versteckte Zimmer, in dem sie saßen, halb beschattet unter den riesigen Fächern einer Latania.",K_1477,0.22
17,9,5,"Die Formulierung ist sehr originell: Das Bild der „Ballsirenen“ ist unerwartet und erzeugt eine ungewöhnliche, fast synästhetische Atmosphäre; zudem verleiht die spezifische Nennung der Latania mit ihren „Fächern“ dem Ort eine frische, poetische Perspektive, weit über alltagssprachliche Beschreibung hinaus. Keine 6, weil die Satzstruktur relativ konventionell bleibt und die Bildführung nicht völlig verblüfft.","Wie aus weiter Ferne klangen die Rhythmen der ""Ballsirenen"" in das versteckte Zimmer, in dem sie saßen, halb beschattet unter den riesigen Fächern einer Latania.",K_1477,0.22
18,0,2,"Die Formulierung ist schlicht und erwartbar: Es wird lediglich mitgeteilt, dass auf der dem Markt zugewandten Seite die Vorderzimmer beleuchtet sind. Keine Metapher, keine Personifizierung, keine überraschende Wendung. ‚Marktseite‘ und ‚Vorderzimmer‘ wirken leicht spezifisch bzw. altmodisch, bringen aber kaum originelle Perspektive.",Aber auch auf der Marktseite waren die Vorderzimmer erleuchtet.,K_1567,0.0
18,1,1,"Die Formulierung ist nüchtern und konventionell; sie stellt lediglich fest, dass auf der Marktseite die Vorderzimmer erleuchtet sind. Es gibt keine ungewöhnliche Metapher, Perspektive oder überraschende Wendung, nur sachliche Raumangaben.",Aber auch auf der Marktseite waren die Vorderzimmer erleuchtet.,K_1567,0.0
18,2,2,"Die Formulierung ist sachlich und konventionell; sie beschreibt nur, dass auf der dem Markt zugewandten Seite die Vorderzimmer beleuchtet waren. Keine unerwartete Perspektive, kein Bild, keine Metapher—allenfalls leicht altmodischer, aber gängiger Wortschatz. Daher nur geringe Originalität.",Aber auch auf der Marktseite waren die Vorderzimmer erleuchtet.,K_1567,0.0
18,3,2,"Die Formulierung ist schlicht und alltagssprachlich; sie beschreibt lediglich, dass auf der zum Markt gewandten Seite die Vorderzimmer erleuchtet waren. Es gibt kein überraschendes Bild, keinen ungewöhnlichen Vergleich oder eine frische Perspektive. Die leicht spezifische Wortwahl („Marktseite“, „Vorderzimmer“) verleiht minimalen Eigenklang, macht den Satz aber nicht originell.",Aber auch auf der Marktseite waren die Vorderzimmer erleuchtet.,K_1567,0.0
18,4,2,"Die Formulierung ist sachlich und konventionell; sie beschreibt lediglich, dass auf der zur Marktseite gelegenen Front die Vorderzimmer beleuchtet sind. Es gibt keine ungewöhnlichen Bilder, Metaphern oder überraschenden Perspektiven. Die leicht altmodischen Wörter „Marktseite“ und „Vorderzimmer“ schaffen Atmosphäre, wirken aber nicht originell im Sinne einer neuen, unerwarteten Ausdrucksweise.",Aber auch auf der Marktseite waren die Vorderzimmer erleuchtet.,K_1567,0.0
18,5,2,"Die Formulierung ist sehr konventionell: Es wird schlicht festgestellt, dass die Vorderzimmer auf der Marktseite erleuchtet sind. Keine ungewöhnliche Metapher, keine überraschende Perspektive. Ein kleiner Hauch von Spezifität durch „Marktseite“ und „Vorderzimmer“, aber insgesamt bleibt die Darstellung alltäglich und wenig originell.",Aber auch auf der Marktseite waren die Vorderzimmer erleuchtet.,K_1567,0.0
18,6,2,"Die Formulierung ist schlicht und sachlich; es gibt keine überraschende Metapher oder ungewöhnliche Perspektive. 'Marktseite' und 'Vorderzimmer' setzen zwar einen konkreten Kontext, bleiben aber konventionell. Insgesamt wirkt die Beschreibung alltäglich und wenig originell.",Aber auch auf der Marktseite waren die Vorderzimmer erleuchtet.,K_1567,0.0
18,7,2,"Die Formulierung ist sachlich und konventionell; sie benennt lediglich, dass auf der zur Marktseite gelegenen Fassade die Vorderzimmer erleuchtet sind. Keine unerwartete Metapher oder Perspektive, allenfalls leicht ungewohnte Präzision („Marktseite“, „Vorderzimmer“) verleiht minimalen Eigenklang.",Aber auch auf der Marktseite waren die Vorderzimmer erleuchtet.,K_1567,0.0
18,8,2,"Schlichte, sachliche Feststellung ohne ungewöhnliche Perspektive oder Bildsprache. Die Begriffe ‚Marktseite‘ und ‚Vorderzimmer‘ sind lediglich präzise Lokalisierungen; ein überraschender oder frischer Ausdruck fehlt.",Aber auch auf der Marktseite waren die Vorderzimmer erleuchtet.,K_1567,0.0
18,9,2,"Die Formulierung ist weitgehend konventionell: Es wird schlicht festgestellt, dass auf der Marktseite die Vorderzimmer erleuchtet sind. 'Marktseite' und 'Vorderzimmer' klingen leicht altmodisch und minimal literarisch, bieten aber keine überraschende Perspektive oder ungewöhnliche Metapher.",Aber auch auf der Marktseite waren die Vorderzimmer erleuchtet.,K_1567,0.0
19,0,2,"Das Bild ist sehr vertraut: Häuser im Dunkeln mit wenigen erleuchteten Fenstern ist eine gängige, leicht klischeehafte Szene. Die Formulierungen sind konventionell, ohne überraschende Perspektive oder frische Wendung. Atmosphärisch, aber vorhersehbar.","Die Häuser lagen noch im Dunkel, wenige vereinzelte Fenster waren erleuchtet.",K_1598,0.1818181818181818
19,1,2,"Die Formulierungen „lagen im Dunkel“ und „vereinzelte Fenster waren erleuchtet“ sind sehr geläufige, beinahe klischeehafte Bilder für eine frühe oder späte Tageszeit. Der Satz ist stimmungsvoll, aber bietet keine unerwartete Perspektive oder neue Sprachbilder; höchstens eine leichte poetische Note, die ihn vor der niedrigsten Bewertung bewahrt.","Die Häuser lagen noch im Dunkel, wenige vereinzelte Fenster waren erleuchtet.",K_1598,0.1818181818181818
19,2,2,"Die Formulierung ist atmosphärisch, aber sehr konventionell; Häuser im Dunkeln mit vereinzelten erleuchteten Fenstern ist ein häufiges Bild ohne überraschende Perspektive oder ungewöhnlichen Ausdruck.","Die Häuser lagen noch im Dunkel, wenige vereinzelte Fenster waren erleuchtet.",K_1598,0.1818181818181818
19,3,2,"Konventionelles Bild: Dunkle Häuser mit wenigen erleuchteten Fenstern ist ein sehr geläufiges Motiv. Die Formulierung „im Dunkel liegen“ ist standardpoetisch, „wenige vereinzelte Fenster“ wirkt klischeehaft und sogar leicht tautologisch. Keine unerwartete Perspektive oder frischer Ausdruck.","Die Häuser lagen noch im Dunkel, wenige vereinzelte Fenster waren erleuchtet.",K_1598,0.1818181818181818
19,4,2,"Das Bild von dunklen Häusern mit vereinzelten erleuchteten Fenstern ist sehr vertraut und konventionell; es bietet keine überraschende Perspektive oder ungewöhnliche Formulierung, abgesehen von einem leicht poetischen Ton.","Die Häuser lagen noch im Dunkel, wenige vereinzelte Fenster waren erleuchtet.",K_1598,0.1818181818181818
19,5,2,"Konventionelles Bild; Häuser im Dunkeln mit vereinzelten erleuchteten Fenstern ist eine häufige, beinahe klischeehafte Szene. Keine unerwartete Perspektive oder neuartige Formulierung, nur ein leicht poetischer Ton.","Die Häuser lagen noch im Dunkel, wenige vereinzelte Fenster waren erleuchtet.",K_1598,0.1818181818181818
19,6,2,"Das Bild von Häusern in der Dunkelheit mit wenigen erleuchteten Fenstern ist sehr vertraut und konventionell. Formulierungen wie „im Dunkel liegen“ und „vereinzelte erleuchtete Fenster“ sind geläufige Topoi; es gibt keine überraschende Perspektive oder ungewöhnliche Metapher, nur eine stimmungsvolle Standardbeschreibung.","Die Häuser lagen noch im Dunkel, wenige vereinzelte Fenster waren erleuchtet.",K_1598,0.1818181818181818
19,7,2,"Das Bild von dunklen Häusern mit wenigen erleuchteten Fenstern ist sehr geläufig und erwartet; es bietet keine überraschende Perspektive oder ungewöhnliche Formulierung. Zudem wirkt „wenige vereinzelte“ leicht tautologisch. Atmosphärisch, aber nicht originell.","Die Häuser lagen noch im Dunkel, wenige vereinzelte Fenster waren erleuchtet.",K_1598,0.1818181818181818
19,8,2,"Sehr konventionelles Bild: Häuser in Dunkelheit und einzelne erleuchtete Fenster sind gängige Motive; die Formulierung 'lagen noch im Dunkel' hat eine leichte poetische Note, bietet aber keine überraschende Perspektive oder neuartigen Ausdruck.","Die Häuser lagen noch im Dunkel, wenige vereinzelte Fenster waren erleuchtet.",K_1598,0.1818181818181818
19,9,2,"Konventionelle, atmosphärische Formulierung; ‚im Dunkel‘ und ‚vereinzelte erleuchtete Fenster‘ sind geläufige Bilder. Keine überraschende Perspektive oder ungewöhnliche Wortwahl, höchstens ein leicht poetischer Ton.","Die Häuser lagen noch im Dunkel, wenige vereinzelte Fenster waren erleuchtet.",K_1598,0.1818181818181818
20,0,4,"Die Formulierungen sind poetisch und leicht altmodisch („trockenen Fußes“, „hervorragenden Steinen“), und die Idee, dass ein matter Schimmer über Pfützen den Eingeweihten den trockenen Weg weist, bietet eine ungewohnte, bildhafte Perspektive. Dennoch fehlt eine stark überraschende Metapher oder klare Personifikation; daher moderat originell.","Über die Pfützen auf der Straße fiel ein matter Schimmer, so dass die, welche gut Bescheid wußten, auf den hervorragenden Steinen sich einigermaßen trockenen Fußes bewegen konnten.",K_1647,0.1153846153846153
20,1,4,"Der Satz wirkt literarisch und leicht altertümlich; die Formulierung „hervorragenden Steinen“ und der Hinweis auf Eingeweihte, die trocken über Pfützen navigieren, geben dem Ort eine ungewohnte, anschauliche Perspektive. Zugleich bleiben Bild und Wortwahl (matter Schimmer, Pfützen) relativ konventionell und ohne markant überraschende Metapher – daher nur mittlere Originalität.","Über die Pfützen auf der Straße fiel ein matter Schimmer, so dass die, welche gut Bescheid wußten, auf den hervorragenden Steinen sich einigermaßen trockenen Fußes bewegen konnten.",K_1647,0.1153846153846153
20,2,4,"Die altmodischen Wendungen („die, welche gut Bescheid wussten“, „einigermaßen trockenen Fußes“, „hervorragenden Steinen“ im Sinne von hervorstehenden Steinen) geben der Alltagsszene eine leicht frische, ungewohnte Note. Das Motiv des matten Schimmers über Pfützen und das Ausweichen über Steine ist jedoch eher konventionell, ohne stark überraschende Metapher oder Perspektive. Insgesamt moderat originell.","Über die Pfützen auf der Straße fiel ein matter Schimmer, so dass die, welche gut Bescheid wußten, auf den hervorragenden Steinen sich einigermaßen trockenen Fußes bewegen konnten.",K_1647,0.1153846153846153
20,3,4,"Die Formulierung wirkt durch die altmodische Syntax und Wortwahl („hervorragenden Steinen“, „einigermaßen trockenen Fußes“, „die, welche gut Bescheid wussten“) ungewohnt und verleiht der Szene eine leicht literarische Note. Auch die Idee, dass nur Eingeweihte die herausragenden Steine nutzen, bietet eine subtile, frische Perspektive. Allerdings fehlt eine wirklich überraschende Metapher oder ein neuartiges Bild; die Situation (Pfützen, Steine, trockenen Fußes gehen) bleibt recht konventionell. Daher mäßig originell.","Über die Pfützen auf der Straße fiel ein matter Schimmer, so dass die, welche gut Bescheid wußten, auf den hervorragenden Steinen sich einigermaßen trockenen Fußes bewegen konnten.",K_1647,0.1153846153846153
20,4,4,"Die Formulierungen sind ungewohnt und leicht altmodisch („die, welche gut Bescheid wußten“, „hervorragenden Steinen“, „trockenen Fußes“) und die Kausalität über den „matten Schimmer“ verleiht der Szene eine poetische, überraschende Perspektive. Inhaltlich ist die Beobachtung (über Steine trocken durch Pfützen gehen) jedoch alltäglich, weshalb die Originalität eher moderat als herausragend ist.","Über die Pfützen auf der Straße fiel ein matter Schimmer, so dass die, welche gut Bescheid wußten, auf den hervorragenden Steinen sich einigermaßen trockenen Fußes bewegen konnten.",K_1647,0.1153846153846153
20,5,4,"Die Formulierung ist leicht ungewohnt und literarisch („matter Schimmer“, „hervorragenden Steinen“, „trockenen Fußes“) und verknüpft Beobachtung mit der Idee von Ortskundigen, was dem Ort eine kleine, frische Perspektive gibt. Gleichzeitig bleibt die Szene konventionell beschrieben, ohne kühne Metaphern oder wirklich überraschende Wendung; deshalb eher mittlere Originalität.","Über die Pfützen auf der Straße fiel ein matter Schimmer, so dass die, welche gut Bescheid wußten, auf den hervorragenden Steinen sich einigermaßen trockenen Fußes bewegen konnten.",K_1647,0.1153846153846153
20,6,4,"Die Szene einer nassen Straße ist alltäglich, aber die Formulierungen sind ungewohnt und leicht poetisch: „matter Schimmer“ über den Pfützen, das altmodische „die, welche gut Bescheid wussten“ und vor allem „auf den hervorragenden Steinen“ (ungewöhnige, fast archaische Wortwahl für hervorstehende Steine) geben dem Ort eine frische Note. Es fehlt allerdings eine starke Überraschung oder ein originelles Bild wie Personifikation, daher nur mittlere Originalität.","Über die Pfützen auf der Straße fiel ein matter Schimmer, so dass die, welche gut Bescheid wußten, auf den hervorragenden Steinen sich einigermaßen trockenen Fußes bewegen konnten.",K_1647,0.1153846153846153
20,7,4,"Die Szene ist alltäglich (Pfützen, Straße), aber die altmodische Wortwahl („die, welche gut Bescheid wussten“, „hervorragenden Steinen“, „trockenen Fußes“) und der Fokus auf das Wissen der Eingeweihten geben ihr eine eigenwillige Note. Der matte Schimmer ist konventionell, doch die Kombination mit der Idee, sich über hervorstehende Steine nur mit Kenntnis zurechtzufinden, wirkt leicht überraschend. Insgesamt moderat originell, aber nicht stark neuartig.","Über die Pfützen auf der Straße fiel ein matter Schimmer, so dass die, welche gut Bescheid wußten, auf den hervorragenden Steinen sich einigermaßen trockenen Fußes bewegen konnten.",K_1647,0.1153846153846153
